,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,accessom2.nml -> accessom2_nml -> ice_ocean_timestep,accessom2.nml -> date_manager_nml -> restart_period,ice/cice_in.nml -> icefields_bgc_nml -> f_bgc_n_sk,ice/cice_in.nml -> icefields_bgc_nml -> f_bgc_nit_sk,ice/cice_in.nml -> icefields_bgc_nml -> f_ppnet,ice/cice_in.nml -> icefields_mechred_nml -> f_dardg2dt,ice/cice_in.nml -> icefields_nml -> f_albsni,ice/cice_in.nml -> icefields_nml -> f_fhocn_ai,ice/cice_in.nml -> icefields_nml -> f_fswabs_ai,ice/cice_in.nml -> icefields_nml -> f_meltl,ice/cice_in.nml -> icefields_nml -> f_sinz,ice/cice_in.nml -> icefields_nml -> f_tinz,ice/cice_in.nml -> setup_nml -> istep0,ice/cice_in.nml -> setup_nml -> use_restart_time
,792,1969-01-01T00:00:00,1969-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output792,121.698,,,Andrew Kiss,2021-12-04T18:28:21,32262478,0,[],normal,48926.83,2.0144444444444445,198561.38508333336,8.175287037037037,0.0022222222222221255,582269.7123966943,2.9324418348125647,13465.599999999627,12144,10461,1682,0.041,291.969838,3379.69,312.29,"[150, 100]",sectrobin,18,15,540,80,2,b7fc93d34349f7732628778263a9d6db68a666f2,2021-12-04 17:13:00 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['2021-12-04 16:28:19: Run 792', 'update run summary']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5132160,True
,793,1969-04-01T00:00:00,1969-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output793,121.383,,,Andrew Kiss,2021-12-05T15:52:17,32277241,0,[],normal,51038.53,2.1013888888888888,204855.1987087912,8.434420787545786,19.2975,57242.44498675944,0.2794288128764141,13690.879999999888,12144,10461,1682,0.081,597.091623,3255.98,611.43,"[150, 100]",sectrobin,18,15,540,80,2,4c7912e5033410c8cf5a90c508688d9d27b511d0,2021-12-05 13:47:02 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['update run summary', '2021-12-05 13:47:01: Run 793']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5138640,True
,794,1969-07-01T00:00:00,1969-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output794,122.424,,,Andrew Kiss,2021-12-05T18:02:30,32288198,0,[],normal,52131.49,2.1463888888888887,206967.68176630436,8.521397192028985,0.02388888888888907,576495.678484577,2.7854381590625423,13455.360000000335,12144,10461,1682,0.107,820.599419,3165.25,733.98,"[150, 100]",sectrobin,18,15,540,80,2,7b8f6b39671d7a5afba84b0a981f5ab1a0cd5386,2021-12-05 17:08:49 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['2021-12-05 15:54:33: Run 794', 'update run summary']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5145120,True
,795,1969-10-01T00:00:00,1970-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output795,122.654,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle4/restart795,70.823,hakase hayashida,2021-12-06T11:51:49,32307720,0,[],normal,48798.64,2.0091666666666668,193735.90500000003,7.9766100543478275,15.812777777777777,65714.90353652644,0.3391983718068493,13537.28000000026,12144,10461,1682,0.044,316.863227,3097.28,336.33,"[150, 100]",sectrobin,18,15,540,80,2,241a37cfa6d63b5c0202b18fcb5e578ece2cbb34,2021-12-06 11:33:31 +1100,"ocean/make_diag_table.py, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv, set_nextdate.sh","['update run summary', 'update set_nextdate.sh https://github.com/COSIMA/access-om2/issues/241', ""enable ./make_diag_table.py https://github.com/COSIMA/make_diag_table/issues/4.\nNote that set_nextdate.sh will generate diag_table based on diag_table_source.yaml at ever single start of the run. so make sure diag_table_source.yaml is up to date (and don't just replace diag_table).""]",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5151600,True
,796,1970-01-01T00:00:00,1970-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output796,121.694,,,Andrew Kiss,2021-12-06T13:49:34,32331605,0,[],normal,47543.76,1.9575,192948.426,7.944187500000001,0.004999999999999893,581426.8738853503,3.013379719849854,13557.759999999776,12144,10461,1682,0.045,313.744486,3160.08,331.65,"[150, 100]",sectrobin,18,15,540,80,2,0a9a66a7d2174887b01cec68e28a20a0d87bfdb0,2021-12-06 12:36:49 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","[""Merge branch '01deg_jra55v140_iaf_cycle4' of https://github.com/COSIMA/01deg_jra55_iaf into 01deg_jra55v140_iaf_cycle4"", 'update run summary']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5158080,True
,797,1970-04-01T00:00:00,1970-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output797,121.369,,,Andrew Kiss,2021-12-06T15:47:21,32343401,0,[],normal,47523.52,1.9566666666666668,190746.87560439558,7.853543956043956,0.006388888888888777,581014.8759020801,3.0459994380568043,13598.71999999974,12144,10461,1682,0.041,289.65872,3205.59,310.96,"[150, 100]",sectrobin,18,15,540,80,2,4938f270ab913851ee6bec4eb1c2645bd764d625,2021-12-06 14:33:23 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['2021-12-06 13:50:47: Run 797', 'update run summary']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5164560,True
,798,1970-07-01T00:00:00,1970-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output798,122.121,,,Andrew Kiss,2021-12-06T17:51:07,32351159,0,[],normal,50019.79,2.0594444444444444,198584.00323369566,8.17621829710145,0.0033333333333334103,581970.085645031,2.9305990219170006,13547.519999999553,12144,10461,1682,0.041,304.700864,3324.97,319.71,"[150, 100]",sectrobin,18,15,540,80,2,ae53d98450913ad7d35be16039186ded3df5888c,2021-12-06 16:51:22 +1100,"manifests/restart.yaml, nmltab.py, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv, tidy_restarts.py","['2021-12-06 15:48:18: Run 798', 'update run summary', ""Merge branch '01deg_jra55v140_iaf_cycle4' of https://github.com/COSIMA/01deg_jra55_iaf into 01deg_jra55v140_iaf_cycle4""]",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5171040,True
,799,1970-10-01T00:00:00,1971-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output799,122.536,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle4/restart799,70.833,Andrew Kiss,2021-12-06T20:02:26,32359472,0,[],normal,52212.45,2.149722222222222,207289.10176630435,8.53463088768116,0.038888888888889195,572554.3444599567,2.762105386058592,13465.599999999627,12144,10461,1682,0.091,692.959582,3121.77,710.91,"[150, 100]",sectrobin,18,15,540,80,2,c30212fe127cbeeb8c8708fa3b135b1969a99ffe,2021-12-06 18:44:02 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['2021-12-06 17:54:17: Run 799', 'update run summary']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5177520,True
,800,1971-01-01T00:00:00,1971-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output800,121.47,,,Andrew Kiss,2021-12-06T22:12:46,32364547,0,[],normal,52462.08,2.16,212908.608,8.766000000000002,0.012222222222221912,579632.1882352942,2.7224460000945294,13516.799999999814,12144,10461,1682,0.125,955.659121,3171.69,976.92,"[150, 100]",sectrobin,18,15,540,80,2,47f5008d930bec36847782b281286bf0effece33,2021-12-06 22:11:05 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['2021-12-06 20:04:29: Run 800', 'update run summary']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5184000,True
,801,1971-04-01T00:00:00,1971-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output801,121.318,,,Andrew Kiss,2021-12-07T00:12:12,32370931,0,[],normal,48279.15,1.9877777777777779,193779.77513736262,7.978415750915751,0.002777777777777768,582098.5989394363,3.0039182289628013,13690.879999999888,12144,10461,1682,0.044,312.648867,3245.3,333.91,"[150, 100]",sectrobin,18,15,540,80,2,e280c0434c9b4709d6418c66cf73a6bc58c77146,2021-12-06 22:56:57 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['2021-12-06 22:13:49: Run 801', 'update run summary']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5190480,True
,802,1971-07-01T00:00:00,1971-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output802,122.105,,,Andrew Kiss,2021-12-07T02:32:43,32375458,0,[],normal,56773.2,2.3375,225395.77500000002,9.280129076086958,0.004444444444444695,581805.7739295457,2.5812629980732584,13445.120000000112,12144,10461,1682,0.169,1402.711688,3272.91,1419.95,"[150, 100]",sectrobin,18,15,540,80,2,926b6ab81c72d6e4c20a6b0974a8a98e65ae698d,2021-12-07 00:55:33 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['2021-12-07 00:13:16: Run 802', 'update run summary']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5196960,True
,803,1971-10-01T00:00:00,1972-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output803,122.548,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle4/restart803,70.829,Andrew Kiss,2021-12-07T04:34:14,32379710,0,[],normal,49034.77,2.0188888888888887,194673.36676630436,8.015208333333334,0.006388888888888999,581073.1213825264,2.9848619307030098,13445.120000000112,12144,10461,1682,0.043,311.206108,3174.49,329.14,"[150, 100]",sectrobin,18,15,540,80,2,c7c43423aea4cf80b4e43775cc4652454d4bce8c,2021-12-07 03:17:00 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['2021-12-07 02:33:50: Run 803', 'update run summary']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5203440,True
,804,1972-01-01T00:00:00,1972-04-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output804,121.93,,,Andrew Kiss,2021-12-07T06:47:04,32383195,0,[],normal,50971.07,2.098611111111111,204584.43206043955,8.42327152014652,0.11527777777777803,552559.6547051442,2.7008880839080844,13455.360000000335,12144,10461,1682,0.07,533.760593,3255.43,316.01,"[150, 100]",sectrobin,18,15,540,80,2,3148edc6bd748b53f9a42ddca9e28335b80255ef,2021-12-07 05:18:20 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['2021-12-07 04:42:02: Run 804', 'update run summary']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5209920,True
,805,1972-04-01T00:00:00,1972-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output805,121.451,,,Andrew Kiss,2021-12-07T08:48:21,32386067,0,[],normal,48373.6,1.9916666666666667,194158.8725274725,7.994024725274725,0.029722222222221983,574340.942696166,2.9580978464679726,13608.959999999963,12144,10461,1682,0.041,288.440695,3331.28,316.16,"[150, 100]",sectrobin,18,15,540,80,2,d01e05e9f15fc9c1ed3dc27534b86fff4e93da67,2021-12-07 07:28:02 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['2021-12-07 06:49:41: Run 805', 'update run summary']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5216400,True
,806,1972-07-01T00:00:00,1972-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output806,122.093,,,Andrew Kiss,2021-12-07T10:50:56,32389810,0,[],normal,49520.53,2.0388888888888888,196601.88676630435,8.094610507246378,0.004166666666666874,581723.1532290959,2.9588889648885988,13527.040000000037,12144,10461,1682,0.043,311.555387,3224.01,332.87,"[150, 100]",sectrobin,18,15,540,80,2,fb0dd4306dc6956caf6490dc9dd04d08e026e57f,2021-12-07 09:35:42 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['2021-12-07 08:49:35: Run 806', 'update run summary']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5222880,True
,807,1972-10-01T00:00:00,1973-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output807,122.469,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle4/restart807,70.804,Andrew Kiss,2021-12-07T15:16:54,32405509,1,[32397606],normal,48319.63,1.9894444444444443,191834.18323369566,7.898310688405798,2.4433333333333334,261612.73543050507,1.363744099307911,13537.28000000026,12144,10461,1682,0.043,303.091995,3053.93,312.53,"[150, 100]",sectrobin,18,15,540,80,2,bbaaa2e94d9c9e9eb616c3380f4157f43d390f34,2021-12-07 12:12:21 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['update run summary', '2021-12-07 12:12:21: Run 807']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5229360,True
,808,1973-01-01T00:00:00,1973-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output808,121.294,,,Andrew Kiss,2021-12-07T19:00:22,32414720,0,[],normal,57211.73,2.3555555555555556,232184.2709166667,9.55962962962963,1.3688888888888888,368667.47255369934,1.5878227715348463,13506.55999999959,12144,10461,1682,0.166,1330.96768,3185.16,1354.03,"[150, 100]",sectrobin,18,15,540,80,2,eda9669d0c34e7216f411aaf550a48c07cb37e6f,2021-12-07 16:40:03 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['update run summary', '2021-12-07 16:40:03: Run 808']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5235840,True
,809,1973-04-01T00:00:00,1973-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output809,121.269,,,Andrew Kiss,2021-12-07T21:08:57,32423425,0,[],normal,51895.36,2.1366666666666667,208294.28835164834,8.576016483516483,0.006388888888888999,581174.2195722618,2.790159174173355,13557.759999999776,12144,10461,1682,0.096,724.797955,3227.8,650.04,"[150, 100]",sectrobin,18,15,540,80,2,5fef418c84973b1585f64073c39cb5186347c2d0,2021-12-07 19:49:09 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['2021-12-07 19:01:35: Run 809', 'update run summary']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5242320,True
,810,1973-07-01T00:00:00,1973-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output810,122.291,,,Andrew Kiss,2021-12-07T23:15:25,32427719,0,[],normal,50890.11,2.0952777777777776,202039.26823369568,8.318480525362318,0.012500000000000178,579455.127042699,2.868032200415873,13465.599999999627,12144,10461,1682,0.044,325.839271,3279.74,318.36,"[150, 100]",sectrobin,18,15,540,80,2,e3c3c518fd6b5ddeb2b3bb9341b5ccac387b2994,2021-12-07 22:07:52 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['2021-12-07 21:10:27: Run 810', 'update run summary']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5248800,True
,811,1973-10-01T00:00:00,1974-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output811,122.702,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle4/restart811,70.835,Andrew Kiss,2021-12-08T02:03:43,32434474,0,[],normal,67979.41,2.798888888888889,269885.6467663044,11.11189311594203,0.006111111111111178,581642.0106951871,2.1551424377852686,13445.120000000112,12144,10461,1682,0.319,3187.667026,3105.5,3123.16,"[150, 100]",sectrobin,18,15,540,80,2,1d53cc78e8aafe4f87a5898ca7a41534ae22d250,2021-12-07 23:59:17 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['2021-12-07 23:16:36: Run 811', 'update run summary']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5255280,True
,812,1974-01-01T00:00:00,1974-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output812,121.551,,,Andrew Kiss,2021-12-08T09:18:24,32451140,1,[32440471],normal,47968.8,1.975,194673.38000000003,8.015208333333334,5.269722222222223,158908.94981020666,0.8162849476913929,13537.28000000026,12144,10461,1682,0.043,303.143355,3177.04,322.37,"[150, 100]",sectrobin,18,15,540,80,2,6c12a5863ba0d2ca38b95fdad730984c348b83f8,2021-12-08 07:18:00 +1100,"manifests/restart.yaml, resub.sh, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['2021-12-08 02:04:51: Run 812', 'update run summary', 'add MPI_ERRORS_ARE_FATAL to resub.sh', 'update run summary']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5261760,True
,813,1974-04-01T00:00:00,1974-07-01T00:00:00,"[0, 3, 0, 0]",91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output813,121.344,,,Andrew Kiss,2021-12-08T11:23:39,32455720,0,[],normal,48576.0,2.0,194971.25274725273,8.027472527472527,0.08749999999999991,558478.5628742515,2.8644149073516214,13670.400000000373,12144,10461,1682,0.042,302.804938,3319.13,319.78,"[150, 100]",sectrobin,18,15,540,80,2,19fc4da886220e6c1d5be35f84f9b6d2bfb29b59,2021-12-08 10:02:08 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['2021-12-08 09:24:27: Run 813', 'update run summary']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5268240,True
,814,1974-07-01T00:00:00,1974-10-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output814,122.094,,,Andrew Kiss,2021-12-08T13:27:34,32459743,0,[],normal,49999.55,2.058611111111111,198503.64823369568,8.172909873188406,0.006666666666666821,581030.4129119032,2.927051558406946,13475.839999999851,12144,10461,1682,0.042,307.151643,3254.67,331.66,"[150, 100]",sectrobin,18,15,540,80,2,0a3c560da5e978d082034d9c599f4e1f7b404961,2021-12-08 12:09:47 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['2021-12-08 11:24:55: Run 814', 'update run summary']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5274720,True
,815,1974-10-01T00:00:00,1975-01-01T00:00:00,"[0, 3, 0, 0]",92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output815,122.44,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle4/restart815,70.84,Andrew Kiss,2021-12-08T15:35:11,32467345,0,[],normal,51443.33,2.1180555555555554,204235.61176630438,8.408910778985508,0.008888888888888946,580475.8667885596,2.842187323593528,13475.839999999851,12144,10461,1682,0.091,701.922137,3130.84,470.59,"[150, 100]",sectrobin,18,15,540,80,2,990cf9ff5e1e9bcf12b4f02896e72d5a36f848a0,2021-12-08 14:41:36 +1100,"manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['2021-12-08 13:28:56: Run 815', 'update run summary']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5281200,True
,816,1975-01-01T00:00:00,1975-04-01T00:00:00,"[0, 3, 0, 0]",90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle4,/g/data/ik11/outputs/access-om2-01/01deg_jra55v140_iaf_cycle4/output816,121.382,,,Andrew Kiss,2021-12-08T17:47:42,32471479,0,[],normal,53345.89,2.196388888888889,216495.40358333333,8.913678240740742,0.012222222222222356,579686.1899132184,2.677591211261378,13445.120000000112,12144,10461,1682,0.14,1097.618556,3235.74,1006.32,"[150, 100]",sectrobin,18,15,540,80,2,5bbc32014f4f17bafb6e02b0614127b56de24dd6,2021-12-08 16:23:01 +1100,"ice/cice_in.nml, manifests/restart.yaml, run_summary_home_156_aek156_payu_01deg_jra55v140_iaf_cycle4.csv","['2021-12-08 15:37:12: Run 816', 'update run summary', 'enable monthly meltl (lateral melt) output from April 1975 (output817) onwards']",540,"[0, 3, 0]",m,m,m,x,x,x,x,x,x,x,5287680,True
